time,elapsed,test_type,phase,axis,direction,target_speed,cmd_vx,cmd_wz,fb_vx,fb_vy,fb_wz
1782644481.0159302,1.0801634788513184,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.0559368,1.1201701164245605,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.0959313,1.1601645946502686,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.1359272,1.2001605033874512,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.1759431,1.2401764392852783,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.2158601,1.2800934314727783,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.2559211,1.3201544284820557,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.2959263,1.3601596355438232,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.3359296,1.400162935256958,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.37593,1.4401633739471436,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.4159434,1.4801766872406006,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.4559355,1.5201687812805176,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.4959447,1.5601780414581299,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.535941,1.6001741886138916,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.57593,1.6401634216308594,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.6160853,1.6803185939788818,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.656008,1.7202413082122803,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.6961036,1.7603368759155273,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.7359104,1.8001437187194824,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.775946,1.840179204940796,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.8159366,1.8801698684692383,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.8558714,1.920104742050171,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644481.8958502,1.9600834846496582,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644484.5386562,1.1920928955078125e-06,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.5787957,0.040140628814697266,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.618735,0.08008003234863281,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.6588268,0.12017178535461426,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.6988254,0.160170316696167,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.7388132,0.20015811920166016,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.7787905,0.24013543128967285,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.8188114,0.28015637397766113,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.8588238,0.32016873359680176,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.8987818,0.3601267337799072,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.9388132,0.400158166885376,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644484.978829,0.440173864364624,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.019059,0.4804039001464844,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.0589175,0.5202624797821045,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.0988083,0.5601532459259033,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.1387894,0.6001343727111816,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.1787665,0.6401114463806152,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.2188,0.6801450252532959,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.2588313,0.7201762199401855,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.2987597,0.7601046562194824,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.3388143,0.800159215927124,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.3787708,0.8401157855987549,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.4188385,0.8801834583282471,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.4588315,0.9201765060424805,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.49881,0.9601550102233887,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.5388327,1.0001776218414307,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.5788088,1.0401537418365479,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.6188202,1.080165147781372,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.6588304,1.1201753616333008,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.6988215,1.1601665019989014,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.7388246,1.200169563293457,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.778798,1.240143060684204,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.8189566,1.280301570892334,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.8589196,1.3202645778656006,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.899028,1.3603730201721191,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.938805,1.4001500606536865,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644485.978816,1.4401609897613525,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.018841,1.4801859855651855,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.058822,1.5201668739318848,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.0988228,1.5601677894592285,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.1388118,1.6001567840576172,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.1788263,1.6401712894439697,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.2187846,1.6801295280456543,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.258768,1.7201130390167236,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.29907,1.7604148387908936,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.3387673,1.800112247467041,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.3787708,1.8401157855987549,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,-0.003,-0.003,-0.023
1782644486.4188163,1.8801612854003906,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,-0.003,-0.003,-0.023
1782644486.458819,1.920163869857788,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644486.4988232,1.9601681232452393,breakaway,target_from_rest,wz,1,0.05,0.0,0.05,0.0,0.0,0.0
1782644489.147917,6.4373016357421875e-06,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.1881933,0.0402827262878418,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.228048,0.08013749122619629,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.26807,0.12015938758850098,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.3080695,0.16015887260437012,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.3480382,0.20012760162353516,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.388085,0.2401742935180664,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.428075,0.2801644802093506,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.4680917,0.32018113136291504,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.5082743,0.3603637218475342,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.548047,0.40013647079467773,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.5880566,0.44014596939086914,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.628051,0.48014044761657715,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.6680796,0.5201690196990967,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.7080998,0.5601892471313477,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.747991,0.6000804901123047,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.7879844,0.6400737762451172,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.8280473,0.6801366806030273,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.8679874,0.7200767993927002,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.908028,0.7601172924041748,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.9480886,0.800178050994873,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644489.9880085,0.8400979042053223,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.0279884,0.8800778388977051,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.068058,0.9201474189758301,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.1080937,0.9601831436157227,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.1479943,1.0000836849212646,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.187996,1.0400853157043457,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.2280746,1.0801639556884766,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.2681227,1.1202120780944824,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.3080122,1.1601016521453857,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.348012,1.200101375579834,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.388015,1.2401044368743896,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.4280446,1.2801339626312256,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.4680223,1.3201117515563965,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.508008,1.3600974082946777,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.5480218,1.400111198425293,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.5880065,1.4400959014892578,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.628018,1.480107307434082,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.668001,1.5200903415679932,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.708,1.560089349746704,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.7480001,1.6000895500183105,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.7880535,1.6401429176330566,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.8280265,1.6801159381866455,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.8680532,1.7201426029205322,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.908068,1.7601573467254639,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.9479833,1.8000726699829102,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644490.9880853,1.840174674987793,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644491.0280855,1.8801748752593994,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644491.0680842,1.9201736450195312,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644491.108094,1.9601833820343018,breakaway,target_from_rest,wz,1,0.08,0.0,0.08,0.0,0.0,0.0
1782644493.7500508,1.1920928955078125e-06,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.7901456,0.04009604454040527,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.830144,0.0800943374633789,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.8701568,0.12010717391967773,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.9101532,0.16010355949401855,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.9501553,0.2001056671142578,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644493.9901404,0.24009084701538086,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.0302072,0.28015756607055664,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.0702255,0.3201758861541748,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.1102245,0.36017489433288574,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.15021,0.4001603126525879,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.1901486,0.44009900093078613,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.230315,0.48026537895202637,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.270217,0.520167350769043,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.3102057,0.5601561069488525,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.3501768,0.6001272201538086,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.390184,0.640134334564209,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.4302187,0.6801691055297852,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.470444,0.7203943729400635,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.510304,0.7602543830871582,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.5501792,0.8001296520233154,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.5901985,0.84014892578125,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.6301725,0.8801229000091553,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.670221,0.9201714992523193,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.710217,0.960167407989502,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.7501569,1.0001072883605957,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.7901745,1.0401248931884766,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.830217,1.080167293548584,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.8702166,1.1201670169830322,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.9101741,1.1601245403289795,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.950206,1.2001564502716064,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644494.990943,1.2408933639526367,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.0301917,1.280142068862915,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.070193,1.320143461227417,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.1102157,1.360166072845459,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.1501906,1.4001410007476807,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.1902258,1.440176248550415,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.230214,1.4801645278930664,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.2701693,1.5201196670532227,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.310142,1.5600924491882324,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.3501475,1.600097894668579,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.390308,1.6402583122253418,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.4307537,1.680704116821289,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.4701908,1.7201411724090576,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.5102143,1.760164737701416,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.550177,1.8001275062561035,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.590248,1.8401985168457031,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.630226,1.880176305770874,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.6702323,1.920182704925537,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644495.7102094,1.9601597785949707,breakaway,target_from_rest,wz,1,0.1,0.0,0.1,0.0,0.0,0.0
1782644498.3542178,2.1457672119140625e-06,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.3943229,0.04010725021362305,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.4343936,0.08017802238464355,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.4743688,0.12015318870544434,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.514362,0.16014647483825684,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.5543973,0.2001817226409912,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.5943236,0.24010801315307617,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.6343167,0.28010106086730957,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.6743078,0.32009220123291016,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.7143633,0.36014771461486816,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.754314,0.4000983238220215,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.7943158,0.44010019302368164,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.8343132,0.48009753227233887,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.8743477,0.5201320648193359,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.9143107,0.5600950717926025,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.9543061,0.600090503692627,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644498.994292,0.6400763988494873,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.0343034,0.6800878047943115,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.0743475,0.7201318740844727,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.1143894,0.7601737976074219,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.1543736,0.8001580238342285,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.1943302,0.8401145935058594,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.2343106,0.8800950050354004,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.2743812,0.9201655387878418,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.3143675,0.9601519107818604,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.3543775,1.00016188621521,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.3943624,1.040146827697754,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.4343967,1.0801811218261719,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.4743905,1.1201748847961426,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.5143857,1.160170078277588,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.5543938,1.2001781463623047,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.5945175,1.2403018474578857,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.6344573,1.2802417278289795,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.6745229,1.3203072547912598,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.7143843,1.360168695449829,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.754319,1.4001033306121826,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.79435,1.4401342868804932,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.834363,1.480147361755371,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.8743267,1.520111083984375,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.9143558,1.5601401329040527,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.9543781,1.6001625061035156,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644499.9943469,1.6401312351226807,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.0343134,1.6800978183746338,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.0748844,1.7206687927246094,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.1143863,1.7601706981658936,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.1543465,1.800130844116211,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.1943557,1.8401401042938232,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.234383,1.8801674842834473,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.003,0.003,-0.023
1782644500.2743728,1.9201571941375732,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644500.3142931,1.9600775241851807,breakaway,target_from_rest,wz,1,0.12,0.0,0.12,0.0,0.0,0.0
1782644502.9597092,4.5299530029296875e-06,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644502.999832,0.04012727737426758,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.039802,0.08009743690490723,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.0800538,0.12034916877746582,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.1198726,0.16016793251037598,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.1599994,0.20029473304748535,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.1998174,0.2401127815246582,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.2398121,0.2801074981689453,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.279862,0.3201572895050049,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.319904,0.3601994514465332,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.3598948,0.4001901149749756,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.3998568,0.4401521682739258,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.4398227,0.4801180362701416,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
1782644503.4798877,0.5201830863952637,breakaway,target_from_rest,wz,1,0.16,0.0,0.16,0.0,0.0,0.0
